nombre_documento,link_pdf,enlace_youtube
acta-03-del-martes-24-de-agosto-de-2021.pdf,https://drive.google.com/file/d/1X3D7_Ai0KN_GewlawUy-pgd0OFOMcCR5/view?usp=drivesdk,https://www.youtube.com/watch?v=DoJcI5ID-3g
acta-03-del-martes-24-de-agosto-de-2021.pdf,https://drive.google.com/file/d/1X3D7_Ai0KN_GewlawUy-pgd0OFOMcCR5/view?usp=drivesdk,https://www.youtube.com/watch?v=TKFW9RkLVg4
acta-03-del-martes-24-de-agosto-de-2021.pdf,https://drive.google.com/file/d/1X3D7_Ai0KN_GewlawUy-pgd0OFOMcCR5/view?usp=drivesdk,https://www.youtube.com/watch?v=7iw3JyOp7Sg
acta-03-del-martes-24-de-agosto-de-2021.pdf,https://drive.google.com/file/d/1X3D7_Ai0KN_GewlawUy-pgd0OFOMcCR5/view?usp=drivesdk,https://www.youtube.com/watch?v=ySvaAqthFk0
acta-03-del-martes-24-de-agosto-de-2021.pdf,https://drive.google.com/file/d/1X3D7_Ai0KN_GewlawUy-pgd0OFOMcCR5/view?usp=drivesdk,https://www.youtube.com/watch?v=wXfoX6DODeA
acta-03-del-martes-24-de-agosto-de-2021.pdf,https://drive.google.com/file/d/1X3D7_Ai0KN_GewlawUy-pgd0OFOMcCR5/view?usp=drivesdk,https://www.youtube.com/watch?v=EPfQvE376-8
acta-03-del-martes-24-de-agosto-de-2021.pdf,https://drive.google.com/file/d/1X3D7_Ai0KN_GewlawUy-pgd0OFOMcCR5/view?usp=drivesdk,https://www.youtube.com/watch?v=likxQOBXaN4
acta-03-del-martes-24-de-agosto-de-2021.pdf,https://drive.google.com/file/d/1X3D7_Ai0KN_GewlawUy-pgd0OFOMcCR5/view?usp=drivesdk,https://www.youtube.com/watch?v=NxV2tAX1oXA
acta-03-del-martes-24-de-agosto-de-2021.pdf,https://drive.google.com/file/d/1X3D7_Ai0KN_GewlawUy-pgd0OFOMcCR5/view?usp=drivesdk,https://www.youtube.com/watch?v=fqQVISR2ADE
acta-03-del-martes-24-de-agosto-de-2021.pdf,https://drive.google.com/file/d/1X3D7_Ai0KN_GewlawUy-pgd0OFOMcCR5/view?usp=drivesdk,https://www.youtube.com/watch?v=YIPcgIA7uNM
acta-03-del-martes-24-de-agosto-de-2021.pdf,https://drive.google.com/file/d/1X3D7_Ai0KN_GewlawUy-pgd0OFOMcCR5/view?usp=drivesdk,https://www.youtube.com/watch?v=9ykuVSpgjjA
acta-03-del-martes-24-de-agosto-de-2021.pdf,https://drive.google.com/file/d/1X3D7_Ai0KN_GewlawUy-pgd0OFOMcCR5/view?usp=drivesdk,https://www.youtube.com/watch?v=0kPyFMNqWEs
acta-03-del-martes-24-de-agosto-de-2021.pdf,https://drive.google.com/file/d/1X3D7_Ai0KN_GewlawUy-pgd0OFOMcCR5/view?usp=drivesdk,https://www.youtube.com/watch?v=Aola5R3FDpk
acta-03-del-martes-24-de-agosto-de-2021.pdf,https://drive.google.com/file/d/1X3D7_Ai0KN_GewlawUy-pgd0OFOMcCR5/view?usp=drivesdk,https://www.youtube.com/watch?v=bYGT02pF6NI
acta-03-del-martes-24-de-agosto-de-2021.pdf,https://drive.google.com/file/d/1X3D7_Ai0KN_GewlawUy-pgd0OFOMcCR5/view?usp=drivesdk,https://www.youtube.com/watch?v=MpdOfSWAjeU
acta-03-del-martes-24-de-agosto-de-2021.pdf,https://drive.google.com/file/d/1X3D7_Ai0KN_GewlawUy-pgd0OFOMcCR5/view?usp=drivesdk,https://www.youtube.com/watch?v=Gx1jPVz_pp0
acta-03-del-martes-24-de-agosto-de-2021.pdf,https://drive.google.com/file/d/1X3D7_Ai0KN_GewlawUy-pgd0OFOMcCR5/view?usp=drivesdk,https://www.youtube.com/watch?v=1vT5vUEJggM
acta-03-del-martes-24-de-agosto-de-2021.pdf,https://drive.google.com/file/d/1X3D7_Ai0KN_GewlawUy-pgd0OFOMcCR5/view?usp=drivesdk,https://www.youtube.com/watch?v=POjDJkxLoW0
acta-03-del-martes-24-de-agosto-de-2021.pdf,https://drive.google.com/file/d/1X3D7_Ai0KN_GewlawUy-pgd0OFOMcCR5/view?usp=drivesdk,https://www.youtube.com/watch?v=wGxszp3Tldk
acta-03-del-martes-24-de-agosto-de-2021.pdf,https://drive.google.com/file/d/1X3D7_Ai0KN_GewlawUy-pgd0OFOMcCR5/view?usp=drivesdk,https://www.youtube.com/watch?v=PBDqitmNUYE
acta-03-del-martes-24-de-agosto-de-2021.pdf,https://drive.google.com/file/d/1X3D7_Ai0KN_GewlawUy-pgd0OFOMcCR5/view?usp=drivesdk,https://www.youtube.com/watch?v=Yonl1FwEI_A
acta-03-del-martes-24-de-agosto-de-2021.pdf,https://drive.google.com/file/d/1X3D7_Ai0KN_GewlawUy-pgd0OFOMcCR5/view?usp=drivesdk,https://www.youtube.com/watch?v=2mgzxFuY4Bc
acta-03-del-martes-30-de-agosto-de-2022.pdf,https://drive.google.com/file/d/1lP1dqMhCdpDeqRjITCkx0cFJhXZNNkyr/view?usp=drivesdk,https://www.youtube.com/watch?v=stPfZN1AIwc
acta-03-del-miercoles-01-de-marzo-de-2023.pdf,https://drive.google.com/file/d/1QcTf4qPXKEoRFb3KVxfLhUD0IgOJcDpr/view?usp=drivesdk,https://www.youtube.com/watch?v=68jhg_G4_Tk
acta-03-del-miercoles-09-de-agosto-de-2023.pdf,https://drive.google.com/file/d/1diWHK-j2CEYVwocDZctNaFbQoTM9Bdvm/view?usp=drivesdk,https://www.youtube.com/watch?v=-jM9_tzFmCg
acta-03-del-miercoles-30-de-agosto-de-2023.pdf,https://drive.google.com/file/d/1a4Vq6c04-1uNs6Xpv4bD3Eq_7xUeNyto/view?usp=drivesdk,https://www.youtube.com/watch?v=k5uOdfSZz-A
acta-04-del-jueves-02-de-febrero-de-2023.pdf,https://drive.google.com/file/d/1jwSc7jTbr2wqUeSCD9kfIBJdzINO3PeO/view?usp=drivesdk,https://www.youtube.com/watch?v=pnfqZFBQQ0c
acta-04-del-martes-12-de-marzo-de-2024.pdf,https://drive.google.com/file/d/1auowUkww74IJprurpdtl-3UoCBmh7thg/view?usp=drivesdk,https://www.youtube.com/watch?v=1vkZ5Hu63u0
acta-04-del-martes-15-de-agosto-de-2023.pdf,https://drive.google.com/file/d/1Ssne64Md4GpIpOfJmeRrLYhZyKjsJGdT/view?usp=drivesdk,https://www.youtube.com/watch?v=a0k5iw03RJg
acta-04-del-martes-15-de-agosto-de-2023.pdf,https://drive.google.com/file/d/1Ssne64Md4GpIpOfJmeRrLYhZyKjsJGdT/view?usp=drivesdk,https://www.youtube.com/watch?v=Lf0h3hWvPcQ
acta-04-del-miercoles-06-de-septiembre-de-2023.pdf,https://drive.google.com/file/d/15_T4oPlmSXrKjyzqw3mdvg3nt6V5OaXd/view?usp=drivesdk,https://www.youtube.com/watch?v=U-lDrHj_85U
acta-04-del-miercoles-25-de-agosto-de-2021.pdf,https://drive.google.com/file/d/1Gl-ogYzVYqxFUWa1WNBGLrQrLEms7w6r/view?usp=drivesdk,https://www.youtube.com/watch?v=80wvUh6OT7w
acta-04-del-miercoles-31-de-agosto-de-2022.pdf,https://drive.google.com/file/d/1bQLdy-fxuVzl5Mr-0LmZVar4L4zlaXq-/view?usp=drivesdk,https://www.youtube.com/watch?v=DPngPrEPNzw
acta-05-del-jueves-26-de-agosto-de-2021.pdf,https://drive.google.com/file/d/15tLm3e83w67NdJvJcoIydNiThky8TdYT/view?usp=drivesdk,https://www.youtube.com/watch?v=Mg5ptY6QDnU
acta-05-del-lunes-13-de-febrero-de-2023.pdf,https://drive.google.com/file/d/10oHH91PUWpPLJCmpcxisTM0V33AHihUX/view?usp=drivesdk,https://www.youtube.com/watch?v=b9CU1m1qJ9Y
acta-05-del-martes-06-de-septiembre-de-2022.pdf,https://drive.google.com/file/d/1iFSzP4lbDcjwUuYxb3CAm3xMi89B6MFc/view?usp=drivesdk,https://www.youtube.com/watch?v=FTL9txbaPbo
acta-05-del-martes-12-de-marzo-de-2024.pdf,https://drive.google.com/file/d/19EraxPVDdSYrMWrqixqUEbS0YpqfcUor/view?usp=drivesdk,https://www.youtube.com/watch?v=1vkZ5Hu63u0
acta-05-del-martes-15-de-agosto-de-2023.pdf,https://drive.google.com/file/d/1aVoZQh-loDoH843NXp7QSeGz-LabJMq_/view?usp=drivesdk,https://www.youtube.com/watch?v=a0k5iw03RJg
acta-05-del-martes-15-de-agosto-de-2023.pdf,https://drive.google.com/file/d/1aVoZQh-loDoH843NXp7QSeGz-LabJMq_/view?usp=drivesdk,https://www.youtube.com/watch?v=Lf0h3hWvPcQ
acta-05-del-miercoles-06-de-septiembre-de-2023.pdf,https://drive.google.com/file/d/1hfPQjCimYrb_LVQ53xJbQTFya9bbazpW/view?usp=drivesdk,https://www.youtube.com/watch?v=U-lDrHj_85U
acta-06-del-07-de-septiembre-de-2022.pdf,https://drive.google.com/file/d/1TNUjJ58rLxuUW_YjztKL7wvHp6_Ir6kR/view?usp=drivesdk,https://www.youtube.com/watch?v=HFDWoj4XHLk
acta-06-del-lunes-13-de-febrero-de-2023.pdf,https://drive.google.com/file/d/1YItjEqphUAcWyLh1W8wPUIYDcH-dFC9F/view?usp=drivesdk,https://www.youtube.com/watch?v=b9CU1m1qJ9Y
acta-06-del-martes-31-de-agosto-de-2021.pdf,https://drive.google.com/file/d/1_vC80ACgg2WPHrVMBNhpQWMDURqThEPv/view?usp=drivesdk,https://www.youtube.com/watch?v=SqqDiHZmsiI
acta-06-del-miercoles-13-de-septiembre-de-2023.pdf,https://drive.google.com/file/d/1nQ3rmmSXDYJ3N-XjqqOniSXbY-PSNJ49/view?usp=drivesdk,https://www.youtube.com/watch?v=NcgZRSEZNG0
acta-06-del-miercoles-20-de-marzo-de-2024.pdf,https://drive.google.com/file/d/17SDz3KvydYN2O_uEDttExhipnJ8guCq3/view?usp=drivesdk,https://www.youtube.com/watch?v=UfjI9dZBJxs
acta-07-del-martes-09-de-abril-de-2024.pdf,https://drive.google.com/file/d/1vyGQ0L4ka3kiGfnpUqpQussbg_CcY7om/view?usp=drivesdk,https://www.youtube.com/watch?v=PhDdH_Iehcw
acta-07-del-martes-14-de-febrero-de-2023.pdf,https://drive.google.com/file/d/1SVNWFRiftFC4mgA7NwPqr1xZ0WpxOqCc/view?usp=drivesdk,https://www.youtube.com/watch?v=3zyluV68shk
acta-07-del-miercoles-07-de-septiembre-de-2022.pdf,https://drive.google.com/file/d/1WT_o4z_MUqdCUq_DxEEVRsqXLt1UKhJy/view?usp=drivesdk,https://www.youtube.com/watch?v=HFDWoj4XHLk
acta-07-del-miercoles-13-de-septiembre-de-2023.pdf,https://drive.google.com/file/d/1OWIpj0oyEMaDSmXV9N34eFQq3id4c_oO/view?usp=drivesdk,https://www.youtube.com/watch?v=NcgZRSEZNG0
acta-08-del-martes-10-de-septiembre-de-2024.pdf,https://drive.google.com/file/d/1h6ofHU4b6OY0b3HkZ1aVk7t8ERlMLvVa/view?usp=drivesdk,https://www.youtube.com/watch?v=1J1CzSS-JNU
acta-08-del-martes-13-de-septiembre-de-2022.pdf,https://drive.google.com/file/d/1M8wotwAzRjGskdyndkLaRDB7AcunpKka/view?usp=drivesdk,https://www.youtube.com/watch?v=vPOfYPPuISA
acta-08-del-martes-14-de-febrero-de-2023.pdf,https://drive.google.com/file/d/1bUQnKzclpemHjjz3sTzbi4IEZz3hw0wz/view?usp=drivesdk,https://www.youtube.com/watch?v=3zyluV68shk
acta-08-del-martes-16-de-abril-de-2024.pdf,https://drive.google.com/file/d/1MQf32jr8L35fcNG_Juy9Txab4uzS3da5/view?usp=drivesdk,https://www.youtube.com/watch?v=85UFtv16pm0
acta-08-del-miercoles-20-de-septiembre-de-2023.pdf,https://drive.google.com/file/d/1Aq_gs48XUNnNvjTwTM6N6VyyNAQrQwlO/view?usp=drivesdk,https://www.youtube.com/watch?v=9RuB_uUDkRw
acta-08-del-miercoles-22-de-marzo-de-2023.pdf,https://drive.google.com/file/d/1nEFJl_ntlmN996lGoMbc5kStWURQRSM-/view?usp=drivesdk,https://www.youtube.com/watch?v=62QTJRJqyh8
acta-08-del-miercoles-22-de-marzo-de-2023.pdf,https://drive.google.com/file/d/1nEFJl_ntlmN996lGoMbc5kStWURQRSM-/view?usp=drivesdk,https://www.youtube.com/watch?v=-S_3bjwyiF4
acta-08-del-miercoles-22-de-marzo-de-2023.pdf,https://drive.google.com/file/d/1nEFJl_ntlmN996lGoMbc5kStWURQRSM-/view?usp=drivesdk,https://www.youtube.com/watch?v=oThsLlr1qfk
acta-09-del-martes-13-de-septiembre-de-2022.pdf,https://drive.google.com/file/d/1-bHqC77b0t2IbYf2ItRF_T18NRG_du8a/view?usp=drivesdk,https://www.youtube.com/watch?v=vPOfYPPuISA
acta-09-del-martes-23-de-abril-de-2024-2.pdf,https://drive.google.com/file/d/1j-HswVX8a1pR-PqvtCzLyWI-m3CdU38Z/view?usp=drivesdk,https://www.youtube.com/watch?v=TrQy510ldAQ
acta-09-del-martes-26-de-septiembre-de-2023.pdf,https://drive.google.com/file/d/1IgtWmamGgY9f49Vo2I4CCCZGODpwN7ZF/view?usp=drivesdk,https://www.youtube.com/watch?v=QaA4RmfZ9BA
acta-09-del-miercoles-11-de-septiembre-de-2024.pdf,https://drive.google.com/file/d/1NFj29XPuRRSIJFdiL9n10mG3Lvr4aJhA/view?usp=drivesdk,https://www.youtube.com/watch?v=0oF7c5YoKBI
acta-09-del-miercoles-22-de-marzo-de-2023.pdf,https://drive.google.com/file/d/1kHhjlMa1u7mFPO3Ac0sWJmHMkpVbY1hX/view?usp=drivesdk,https://www.youtube.com/watch?v=62QTJRJqyh8
acta-09-del-miercoles-22-de-marzo-de-2023.pdf,https://drive.google.com/file/d/1kHhjlMa1u7mFPO3Ac0sWJmHMkpVbY1hX/view?usp=drivesdk,https://www.youtube.com/watch?v=-S_3bjwyiF4
acta-09-del-miercoles-22-de-marzo-de-2023.pdf,https://drive.google.com/file/d/1kHhjlMa1u7mFPO3Ac0sWJmHMkpVbY1hX/view?usp=drivesdk,https://www.youtube.com/watch?v=oThsLlr1qfk
acta-10-del-lunes-26-de-septiembre-de-2022.pdf,https://drive.google.com/file/d/1w1OX3XM6DcvkAj4zCQvz-myNBRGkjM9w/view?usp=drivesdk,https://www.youtube.com/watch?v=b3DSeAb5ok4
acta-10-del-martes-17-de-septiembre-de-2024.pdf,https://drive.google.com/file/d/15oxSbFA5JxEzAoAvnS2ks_ewQMLT3skV/view?usp=drivesdk,https://www.youtube.com/watch?v=Q2CbxVx0DWI
acta-10-del-miercoles-01-de-mayo-de-2024.pdf,https://drive.google.com/file/d/10ZOF9FDV2kYhooPv9g1Wacsm713ydTDO/view?usp=drivesdk,https://www.youtube.com/watch?v=ZTFTfDzooFk
acta-10-del-miercoles-04-de-octubre-de-2023.pdf,https://drive.google.com/file/d/1aeHUQ9whXyVf64fq-CegYeVFUBXGW6OK/view?usp=drivesdk,https://www.youtube.com/watch?v=IDHMf0VpqfM
acta-10-del-miercoles-22-de-marzo-de-2023.pdf,https://drive.google.com/file/d/1EOSIigf0NiMI190tV_-gFEiJeRyCScdr/view?usp=drivesdk,https://www.youtube.com/watch?v=62QTJRJqyh8
acta-10-del-miercoles-22-de-marzo-de-2023.pdf,https://drive.google.com/file/d/1EOSIigf0NiMI190tV_-gFEiJeRyCScdr/view?usp=drivesdk,https://www.youtube.com/watch?v=-S_3bjwyiF4
acta-10-del-miercoles-22-de-marzo-de-2023.pdf,https://drive.google.com/file/d/1EOSIigf0NiMI190tV_-gFEiJeRyCScdr/view?usp=drivesdk,https://www.youtube.com/watch?v=oThsLlr1qfk
acta-11-del-martes-27-de-septiembre-de-2022.pdf,https://drive.google.com/file/d/1f_gNfIXYohNcKX3czLFDxQmdPbZMFAWO/view?usp=drivesdk,https://www.youtube.com/watch?v=etI1401fHK0
acta-11-del-martes-28-de-marzo-de-2023.pdf,https://drive.google.com/file/d/1XK0iU0Z_bAweE9r3Pw3qpCStcGSMT8t7/view?usp=drivesdk,https://www.youtube.com/watch?v=cMQERXvLmns
acta-11-del-miercoles-11-de-octubre-de-2023.pdf,https://drive.google.com/file/d/1r0f9j42Bsho49AGx2pTeV6b_kuzfWU-p/view?usp=drivesdk,https://www.youtube.com/watch?v=ABxkmOylXKA
acta-11-del-miercoles-18-de-septiembre-de-2024.pdf,https://drive.google.com/file/d/1hjcBv-XXApnO3cjqOOEhv6j_ZOzOSNV8/view?usp=drivesdk,https://www.youtube.com/watch?v=kdvamwkVHyk
acta-11-del-miercoles-22-de-mayo-de-2024.pdf,https://drive.google.com/file/d/15g4Ffi7KEZtkhd9cYqNsNbORuhWY4Rwp/view?usp=drivesdk,https://www.youtube.com/watch?v=57IBZvw4RQE
acta-12-del-jueves-26-de-septiembre-de-2024.pdf,https://drive.google.com/file/d/1-QCAn82lp8Z7ItMCNUZyu06XZqjzHcok/view?usp=drivesdk,https://www.youtube.com/watch?v=zDvBiqy-U7I
acta-12-del-martes-17-de-octubre-de-2023.pdf,https://drive.google.com/file/d/1KDcrWElc5x6NmmvlnTfgh_BNZb3nG3j_/view?usp=drivesdk,https://www.youtube.com/watch?v=nh9MdbYmqMQ
acta-12-del-martes-28-de-mayo-de-2024.pdf,https://drive.google.com/file/d/1BBOUyEHoP51IVXpUbgIz95r8nyi84SM_/view?usp=drivesdk,https://www.youtube.com/watch?v=_serK9L8ZV4
acta-12-del-martes-29-de-marzo-de-2023.pdf,https://drive.google.com/file/d/1SLt7B70pVHxCDme80cnqtpucrpZdQLC4/view?usp=drivesdk,https://www.youtube.com/watch?v=TtgiaMAuB0U
acta-12-del-miercoles-07-de-abril-de-2021.pdf,https://drive.google.com/file/d/1HMQJv9WgDw8Ktld0cIdxJNgrYIoyQy2E/view?usp=drivesdk,https://www.youtube.com/watch?v=surdGN_bUcg
acta-12-del-miercoles-07-de-abril-de-2021.pdf,https://drive.google.com/file/d/1HMQJv9WgDw8Ktld0cIdxJNgrYIoyQy2E/view?usp=drivesdk,https://www.youtube.com/watch?v=0noPnhs9RQE
acta-12-del-miercoles-28-de-septiembre-de-2022.pdf,https://drive.google.com/file/d/1VeQKhUzkoN4dC7AvIWM9_94zQc6pNVsp/view?usp=drivesdk,https://www.youtube.com/watch?v=b9Lqh-Vip98
acta-13-del-jueves-08-de-abril-de-2021.pdf,https://drive.google.com/file/d/1Jyg-KkgjSMDozedvspfQgA2WQ6g4883H/view?usp=drivesdk,https://www.youtube.com/watch?v=_qSGwHt0NUU
acta-13-del-jueves-30-de-marzo-de-2023.pdf,https://drive.google.com/file/d/154dJITpcLJmOmbLLw7QeuHEqwiKI95q_/view?usp=drivesdk,https://www.youtube.com/watch?v=vRinlcANEWk
acta-13-del-martes-01-de-octubre-de-2024.pdf,https://drive.google.com/file/d/12_q_4vlzr_EGpJTU4KxhHSu1OmbmY7J2/view?usp=drivesdk,https://www.youtube.com/watch?v=IFm8tboWCAE
acta-13-del-martes-04-de-octubre-de-2022.pdf,https://drive.google.com/file/d/15SKOhn15vxVxqHbYAa_F5Vdywee7Z6K_/view?usp=drivesdk,https://www.youtube.com/watch?v=VoGT2LtMj9Y
acta-13-del-martes-17-de-octubre-de-2023.pdf,https://drive.google.com/file/d/1fc0PRh0_9-yCNOsPUwnNh76ajCroFZkH/view?usp=drivesdk,https://www.youtube.com/watch?v=nh9MdbYmqMQ
acta-13-del-miercoles-29-de-mayo-de-2024.pdf,https://drive.google.com/file/d/1r718f6cXIHWeDz-9Q-0U7-6-cW1aDgw3/view?usp=drivesdk,https://www.youtube.com/watch?v=2p_rqnD9yNQ
acta-14-del-martes-01-de-octubre-de-2024.pdf,https://drive.google.com/file/d/1ika18tptgth7A7C9yFisZXpVBGYfTsfv/view?usp=drivesdk,https://www.youtube.com/watch?v=IFm8tboWCAE
acta-14-del-martes-11-de-abril-de-2023.pdf,https://drive.google.com/file/d/1Gu8-nowQ6Ax0QEVIgHCPk5IXOe4M4Cbi/view?usp=drivesdk,https://www.youtube.com/watch?v=mcZgJ1H9JVs
acta-14-del-martes-11-de-octubre-de-2022.pdf,https://drive.google.com/file/d/12sdZ_fr_VLIltWl9pZURLtJ7jn7D4-eL/view?usp=drivesdk,https://www.youtube.com/watch?v=vP1KnQAo06A
acta-14-del-martes-24-de-octubre-de-2023.pdf,https://drive.google.com/file/d/1qPH1JEAibD9DE5HbejH3yge0V5n2V6HA/view?usp=drivesdk,https://www.youtube.com/watch?v=ntJjRSmJCLM
acta-14-del-miercoles-29-de-mayo-de-2024.pdf,https://drive.google.com/file/d/1TRPahnb1rrTCRSOLK-wSmmY6BOCyy_-2/view?usp=drivesdk,https://www.youtube.com/watch?v=2p_rqnD9yNQ
acta-15-del-martes-04-de-junio-de-2024.pdf,https://drive.google.com/file/d/1--Q_oSwmLgiYm6C4ijDIfRNXSu8JqL4Y/view?usp=drivesdk,https://www.youtube.com/watch?v=vpnlT--_D9o
